Calls,Cost,Prior Purchases,Importance,Discount,Weight (gram),Late
6,130,5,0,3,5654,0
3,204,4,0,6,4879,1
4,210,3,0,8,5672,1
3,264,4,1,8,4324,0
5,141,2,1,1,4287,0
3,162,3,1,1,4432,0
4,137,2,0,6,4055,1
4,141,2,0,8,4331,0
6,127,3,1,7,5574,1
2,270,4,0,6,5585,0
3,185,4,1,6,5322,0
4,241,3,0,6,5836,0
3,124,5,1,10,5348,0
3,228,4,1,6,4947,0
5,140,3,1,4,4623,0
6,192,4,0,9,5239,1
4,253,5,0,3,4676,1
3,287,5,1,9,5308,0
3,162,5,0,1,4240,1
3,156,3,0,4,4628,0
4,187,4,0,4,4757,0
6,171,3,0,1,4952,0
6,240,6,0,3,5967,1
3,250,4,1,1,4717,0
4,180,4,2,10,5176,1
3,242,4,0,10,4809,1
3,162,4,1,4,5683,0
5,210,3,1,8,5906,1
4,189,2,1,4,4122,0
4,187,2,0,6,4316,1
4,179,2,1,7,4605,0
2,199,2,0,10,5345,0
5,158,4,1,4,5687,1
3,181,3,0,10,5276,1
3,238,2,0,8,5769,0
5,225,4,2,3,5274,1
5,172,2,1,3,4892,0
4,199,3,0,4,4070,0
4,248,3,2,10,4532,0
3,226,3,0,5,5484,0
4,177,3,1,6,5215,0
3,238,2,0,5,4349,1
4,161,3,0,5,4732,0
2,271,3,0,1,4537,0
5,254,3,1,8,5892,1
4,238,2,0,1,5229,0
5,169,3,1,2,5942,1
3,168,2,2,10,5334,1
2,243,3,2,7,4486,0
4,195,3,1,7,4835,0
3,227,3,2,5,4167,1
3,199,3,1,10,5768,1
3,160,3,0,7,4468,0
2,160,6,1,9,4972,1
4,251,4,0,10,5984,0
6,225,4,0,6,5787,1
4,260,4,0,5,5307,0
4,263,3,1,4,4935,1
5,196,3,1,7,4084,1
4,184,2,1,10,5959,0
5,231,2,1,6,5862,0
3,153,2,0,7,5292,1
3,173,2,0,7,4684,0
3,159,3,0,3,5044,0
5,137,2,0,7,5338,1
3,249,2,1,9,5987,1
3,247,3,1,10,4286,1
3,205,3,2,3,4563,1
3,209,3,1,5,4999,0
3,247,2,2,1,4242,0
4,225,2,1,2,4169,1
3,150,10,0,2,5042,0
5,210,7,1,4,4525,1
3,247,2,0,2,4677,0
5,167,3,1,9,4319,1
4,233,3,1,7,5604,1
2,204,10,0,1,4709,0
5,140,8,1,2,4793,1
6,218,6,2,8,5879,0
3,250,3,0,9,4993,0
3,225,4,0,10,4460,1
7,308,4,1,2,1504,0
6,256,4,0,2,1163,0
4,251,5,1,2,1482,0
5,270,5,1,8,1862,0
6,289,4,0,5,1600,1
6,253,4,1,9,1823,0
7,305,4,1,7,1813,0
3,219,6,0,10,1116,0
4,231,5,1,8,1562,0
6,298,4,1,5,1804,0
6,282,4,0,5,1364,1
5,240,5,0,2,1400,1
5,223,5,1,4,1817,0
4,226,5,0,1,1761,0
5,253,5,0,6,1028,0
6,249,4,0,10,1318,0
6,294,4,1,10,1628,1
4,263,3,1,8,5475,0
5,196,3,1,4,4868,1
4,184,2,1,2,4429,0
5,231,2,1,7,5491,1
3,153,2,0,6,4996,0
3,173,2,0,8,5492,0
3,159,3,0,10,4358,1
5,137,2,0,2,4077,1
3,249,2,1,1,5190,1
3,247,3,1,9,5383,0
3,205,3,2,1,5851,1
3,209,3,1,5,5831,0
3,247,2,2,8,4593,1
4,225,2,1,5,5714,1
3,150,10,0,6,5580,0
5,210,7,1,4,4362,0
3,247,2,0,7,5557,0
5,167,3,1,1,4314,0
4,233,3,1,2,4501,0
2,204,10,0,4,4679,1
5,140,8,1,7,5437,0
6,218,6,2,5,4352,1
3,250,3,0,7,4760,0
3,225,4,0,10,4080,1
7,308,4,1,6,1165,0
6,256,4,0,9,1212,1
4,251,5,1,7,1381,0
5,270,5,1,10,1397,0
6,289,4,0,3,1181,1
6,253,4,1,8,1899,1
7,305,4,1,6,1167,0
3,219,6,0,1,1394,0
4,231,5,1,6,1231,0
6,298,4,1,8,1759,1
6,282,4,0,7,1758,0
5,240,5,0,6,1489,0
5,223,5,1,8,1132,0
5,140,5,1,2,1521,0
5,268,5,1,5,1365,0
6,279,4,0,7,1090,1
4,225,5,1,6,1573,0
6,296,4,1,7,1515,0
5,162,4,0,8,1311,0
6,255,4,0,2,1218,1
7,255,4,0,9,1367,0
6,286,4,1,6,1556,1
7,267,4,1,8,1285,0
5,226,6,0,5,1078,0
6,285,4,1,5,1631,1
6,276,4,0,5,1637,1
6,257,4,0,5,1565,1
6,287,4,1,10,1811,1
6,283,5,0,10,1304,1
6,309,4,1,2,1270,1
4,274,5,0,3,1637,1
7,244,4,1,4,1953,1
5,222,6,0,9,1656,0
6,264,4,0,5,1900,0
4,232,5,1,3,1197,0
5,227,6,1,6,1620,0
6,294,3,1,7,1455,0
6,260,4,0,1,1883,0
4,260,5,0,8,1756,0
6,277,5,0,2,1190,1
5,257,5,0,7,1451,1
5,271,6,0,6,1450,1
6,308,4,0,7,1260,1
7,281,4,1,2,1291,0
5,307,5,0,8,1903,0
5,224,5,1,9,1643,1
5,233,6,1,4,1924,1
3,179,2,1,5,1340,0
4,267,5,1,9,1538,0
5,218,6,0,6,1519,1
7,302,4,1,7,1915,0
7,247,4,1,5,1060,0
6,266,4,1,8,1547,0
5,247,5,0,10,1562,1
4,219,5,0,8,1702,1
7,287,4,1,9,1150,1
6,297,5,0,5,1657,0
5,273,5,1,4,1597,1
5,219,5,0,6,1234,0
5,232,5,1,7,1069,1
4,264,5,0,3,1782,0
6,266,4,0,9,1106,1
7,280,5,0,10,1199,1
7,264,4,1,6,1265,0
4,258,5,0,8,1878,0
5,236,5,0,8,1441,0
5,262,5,0,2,1304,0
5,255,6,1,1,5874,0
4,267,4,0,8,5219,1
4,240,4,0,10,5965,1
4,215,2,2,10,4061,1
5,252,5,0,9,4135,0
4,136,2,1,4,5512,0
3,225,4,1,9,5575,0
3,187,6,0,2,4549,0
4,144,3,0,6,4137,1
3,226,2,0,10,4254,0
5,229,3,0,3,4916,0
3,255,3,0,4,4628,1
5,227,5,1,9,4990,0
5,248,3,1,6,5081,1
3,151,2,0,3,4759,0
4,188,3,1,8,4125,0
4,160,2,1,3,4304,1
4,156,3,0,1,5361,0
3,162,3,1,7,5313,0
4,270,3,0,4,5888,0
4,200,4,1,2,4947,0
3,224,4,1,10,4147,0
4,146,4,1,7,4953,1
5,156,3,0,6,5231,1
4,235,3,1,4,5748,1
4,231,3,1,5,4118,1
4,141,2,0,10,5907,1
3,178,4,1,9,5727,1
5,244,6,2,3,4089,0
4,247,2,1,7,4955,1
3,132,3,1,5,5978,0
4,190,3,1,6,4671,1
3,113,5,1,1,5993,0
5,253,2,2,3,4851,0
4,235,3,1,4,4739,0
3,264,2,0,6,4102,0
3,286,6,1,3,4424,0
4,141,3,1,3,4249,0
4,243,3,0,3,5703,0
5,209,4,0,10,5461,0
4,246,2,1,2,4633,1
4,257,3,1,1,5717,1
4,217,2,1,8,4907,1
4,246,3,0,9,5041,0
4,166,6,0,6,4100,1
3,183,2,0,3,5189,0
4,136,2,1,4,5923,1
4,224,2,0,10,4653,1
4,174,3,1,2,4069,1
4,209,3,1,4,4809,0
4,256,2,1,3,4679,1
4,231,4,1,9,5194,0
2,228,2,0,2,5435,0
4,198,3,1,10,5487,1
5,223,3,1,3,4382,0
3,257,4,1,8,4780,0
4,265,3,0,10,4741,0
3,258,3,1,7,4068,1
3,272,3,0,7,5657,1
5,273,4,1,1,5119,0
3,287,5,2,1,5263,1
5,176,4,0,1,4270,1
5,136,3,1,4,5413,0
3,204,2,0,1,4025,1
4,213,3,1,2,5432,1
3,160,3,0,1,4769,0
3,148,2,1,9,5095,1
4,255,4,1,10,4740,0
3,212,3,1,10,5724,1
3,217,3,1,10,5439,0
4,145,3,1,7,5823,0
3,170,3,2,6,5750,0
3,244,3,2,5,5781,1
3,151,4,1,2,5016,0
4,202,3,0,10,4454,0
4,195,3,1,2,4682,0
3,150,3,1,9,5852,0
4,225,2,1,10,5523,1
4,142,4,1,6,5027,0
3,262,4,0,5,4782,0
3,251,6,1,10,4912,0
5,221,2,1,10,4255,1
3,202,2,1,7,5328,0
4,216,4,1,3,4750,0
4,239,3,0,4,5916,0
2,192,3,0,4,5524,0
3,185,2,1,5,4574,0
5,235,3,0,3,4411,1
3,253,2,0,8,5608,0
3,180,3,0,2,5659,1
3,150,2,1,10,5187,0
4,168,6,1,9,4030,0
5,274,3,1,1,4030,0
3,179,3,1,9,5224,1
6,237,5,1,3,5299,1
3,160,3,0,10,4602,0
4,225,2,0,4,4102,0
4,217,2,0,4,5539,0
3,263,3,1,1,4645,0
4,128,6,1,3,5459,0
3,167,3,0,8,4420,0
3,221,2,0,10,4312,0
3,173,2,0,5,4703,0
4,149,6,0,6,4904,0
3,234,2,1,8,5241,1
3,237,3,1,6,4918,0
2,269,4,0,2,4267,1
3,182,3,2,5,4183,1
6,199,4,1,1,5204,0
4,264,4,0,6,4863,0
6,167,3,0,2,5761,1
4,155,3,1,6,5778,1
5,274,2,2,8,4647,1
4,213,5,0,10,5492,0
3,204,2,2,8,4562,1
5,259,2,1,7,4764,0
3,174,3,1,2,4972,0
3,230,2,0,4,4387,1
5,260,4,0,4,5911,1
4,176,2,0,1,4155,0
5,217,2,1,6,4120,1
4,219,3,0,9,5703,0
4,189,3,1,5,4133,0
4,252,4,0,7,5459,1
3,189,3,1,2,4152,1
5,159,3,0,5,4930,0
4,262,3,0,6,5381,0
6,191,5,0,8,5156,1
4,271,4,1,2,4133,1
4,196,5,0,2,5840,0
4,261,6,0,6,5068,0
4,233,6,1,1,5284,0
5,235,4,0,5,4506,0
3,154,3,0,8,5149,1
4,167,4,0,3,4658,0
6,144,4,0,5,4631,0
5,194,4,0,9,5851,0
5,242,4,1,5,5375,0
3,144,3,1,8,5727,0
5,157,7,1,9,4272,0
4,184,7,1,5,5920,1
5,151,3,1,2,4172,1
4,175,3,1,2,5861,0
3,177,3,0,5,5941,0
6,141,3,0,2,5144,0
4,210,3,0,5,4746,0
2,224,2,0,8,4754,0
4,253,3,1,9,5502,1
4,157,2,1,7,4690,1
3,172,3,1,8,4982,1
3,193,10,2,6,5247,1
6,255,4,0,9,1157,0
7,255,4,0,2,1826,1
6,286,4,1,1,1570,0
7,267,4,1,9,1261,1
5,226,6,0,3,1223,1
6,285,4,1,1,1606,0
6,276,4,0,4,1662,1
6,257,4,0,4,1451,0
6,287,4,1,7,1141,1
6,283,5,0,9,1311,1
6,309,4,1,10,1904,1
4,274,5,0,7,1225,0
7,244,4,1,8,1477,1
5,222,6,0,9,1003,0
6,264,4,0,9,1243,0
4,232,5,1,7,1899,1
5,217,2,1,10,4264,0
4,219,3,0,1,5221,0
4,189,3,1,4,5613,1
4,252,4,0,1,4705,1
3,189,3,1,1,5896,1
5,159,3,0,7,5462,1
4,262,3,0,3,4176,0
6,191,5,0,1,4314,0
4,271,4,1,9,5057,0
4,196,5,0,5,4994,0
4,261,6,0,6,5861,0
4,233,6,1,2,5406,0
5,235,4,0,10,4880,0
3,154,3,0,5,4720,1
4,167,4,0,2,5908,1
6,144,4,0,5,5121,0
5,194,4,0,8,5650,1
5,242,4,1,8,4410,1
3,144,3,1,9,5912,0
5,157,7,1,3,4723,0
4,184,7,1,6,4956,0
5,151,3,1,9,5667,0
4,175,3,1,2,4004,0
3,177,3,0,9,5427,0
6,141,3,0,7,5222,1
4,210,3,0,9,4102,1
2,224,2,0,5,5050,0
4,253,3,1,4,5236,0
4,157,2,1,1,5054,0
3,172,3,1,5,5696,1
3,193,10,2,1,4459,0
6,255,4,0,6,1654,1
7,255,4,0,7,1104,0
6,286,4,1,1,1539,1
7,267,4,1,10,1548,0
5,226,6,0,1,1327,0
6,285,4,1,4,1244,1
6,276,4,0,8,1754,1
6,257,4,0,2,1694,0
6,287,4,1,5,1791,1
6,283,5,0,5,1298,0
6,309,4,1,8,1930,0
4,274,5,0,5,1581,1
7,244,4,1,10,1629,0
5,222,6,0,1,1962,0
7,264,4,1,5,1238,0
4,258,5,0,7,1261,1
5,236,5,0,7,1137,0
6,304,4,0,9,1401,0
6,244,5,1,5,1092,0
7,301,4,0,10,1869,0
4,275,5,1,5,1117,0
5,236,5,0,6,1829,1
6,286,4,1,4,1169,0
5,238,6,0,6,1850,1
7,300,4,1,5,1244,0
6,292,4,1,2,1149,1
5,172,2,0,9,1097,0
2,181,5,1,3,1038,0
7,289,4,0,9,1904,0
7,256,4,1,4,1139,1
4,251,5,1,10,1683,1
6,245,4,0,3,1716,0
5,266,5,1,8,1367,0
4,220,5,0,9,1817,0
4,274,5,0,8,1246,0
7,301,4,0,9,1660,1
6,285,4,0,8,1028,1
6,271,4,0,2,1364,1
4,241,5,0,2,1442,0
3,146,5,0,10,1737,0
6,256,4,1,9,1791,0
6,235,5,0,5,1051,1
5,275,3,0,9,1691,1
6,205,4,0,10,1974,1
5,244,5,1,1,1320,0
5,269,6,1,5,1097,0
4,238,5,1,3,1913,0
5,217,5,0,8,1803,0
5,258,5,0,3,1824,0
7,269,5,1,5,1402,0
4,259,5,0,6,1827,1
6,260,4,0,8,1347,1
5,227,5,1,2,1436,1
4,223,6,0,10,1650,1
5,221,5,1,10,1160,0
7,296,4,0,10,1033,0
5,228,5,2,9,1924,0
4,275,5,1,7,1562,1
5,230,5,1,4,1123,0
5,241,5,1,3,1379,0
4,270,5,0,5,1747,1
6,264,5,1,7,1220,1
4,260,5,0,5,1178,1
5,271,5,0,4,1353,0
5,286,4,2,10,1071,1
6,279,4,0,4,1263,1
6,271,4,0,6,1934,0
3,206,4,0,6,5038,0
5,205,3,1,1,4351,0
5,233,3,1,10,4233,1
5,207,3,0,1,4112,0
4,174,4,0,3,5295,0
3,191,3,1,10,4667,0
4,156,2,1,7,5938,0
4,137,3,1,8,4066,1
3,251,3,0,8,4246,0
5,194,3,0,7,5545,0
4,141,3,0,6,5273,0
5,137,3,1,10,4641,0
3,221,3,1,10,5696,1
3,270,2,1,6,4966,0
3,133,3,0,2,4926,0
4,181,3,1,9,4425,1
6,147,3,0,4,4549,1
4,250,2,2,10,4885,1
3,184,2,2,3,4883,0
5,234,3,0,4,5033,0
3,126,6,0,8,5084,1
3,241,3,1,9,4301,0
3,218,2,1,6,4072,0
3,98,3,1,3,5553,1
3,211,2,1,9,4577,1
4,216,3,0,2,4750,1
3,203,3,1,4,5548,0
3,266,3,1,9,5908,1
4,155,3,1,9,4443,0
3,156,2,1,8,5848,0
5,169,5,1,2,4542,0
4,241,4,1,10,4126,1
4,199,4,1,1,5585,1
4,184,3,0,9,5602,0
3,221,3,0,5,4388,0
4,258,3,1,7,4887,1
5,193,3,1,3,4559,0
2,156,4,2,9,4184,1
4,201,3,1,4,4613,0
4,171,3,1,4,5859,0
3,193,6,0,2,5584,0
5,254,2,1,4,4180,1
4,251,3,1,9,5350,1
5,171,3,0,7,4946,0
4,243,3,1,10,5832,0
3,253,3,1,4,4269,0
3,137,3,0,3,5497,1
5,149,2,0,6,4661,0
4,183,3,0,3,5178,1
4,171,3,0,10,4752,1
4,102,5,0,3,5767,0
3,249,4,0,7,5868,1
3,255,3,1,10,5291,1
3,150,2,0,6,5697,0
4,169,4,1,8,5493,0
4,208,3,1,8,4890,1
3,154,4,2,2,4921,1
2,101,5,1,6,4196,0
5,203,3,0,10,4750,0
5,234,6,1,8,5003,0
3,133,4,1,6,5162,0
3,222,4,0,6,5284,1
3,258,3,0,5,4494,0
3,251,3,0,1,5073,0
4,241,6,1,5,4880,1
4,164,4,1,3,5318,1
5,273,2,0,1,5008,1
3,266,3,0,6,4010,0
4,144,5,0,3,5807,1
2,208,2,0,10,4671,1
2,178,4,1,8,4620,0
3,246,4,0,3,4316,0
3,131,6,1,8,5352,0
2,156,3,0,5,4151,1
3,222,4,1,10,5720,0
3,275,3,1,7,4968,0
3,212,3,1,10,4117,0
5,275,2,1,7,5292,0
5,189,2,1,8,5219,0
3,171,3,0,10,4839,0
3,242,5,0,3,4026,0
3,247,3,1,7,4966,0
3,149,2,0,8,4556,0
3,190,3,0,9,5279,0
3,189,2,0,6,4488,1
3,153,4,2,7,4750,1
4,173,2,0,5,4688,0
5,117,4,0,3,5078,0
6,204,3,1,7,4119,0
3,274,4,0,3,5979,0
6,276,2,0,10,5108,0
3,189,4,0,4,4785,0
3,204,2,0,2,5033,1
3,229,3,1,8,4549,0
3,257,2,1,2,5815,0
4,184,3,0,5,4039,1
3,157,4,1,2,4640,0
4,173,3,1,5,5331,1
3,236,2,1,2,4239,1
4,234,3,0,2,4282,0
4,237,3,1,2,4760,0
4,191,2,0,10,5068,1
4,222,3,1,2,5140,0
4,153,2,0,8,4248,0
4,224,2,1,2,4581,1
5,201,2,0,5,5593,1
4,169,3,0,10,4309,1
3,133,5,1,9,5744,1
4,146,2,1,5,4356,0
4,230,3,0,8,4107,1
3,195,5,0,4,4034,0
4,204,3,0,9,4757,0
6,191,6,1,7,5333,1
5,199,3,2,6,5547,1
3,192,4,1,3,4030,0
3,187,2,0,10,5064,1
3,236,3,1,8,5341,1
4,176,3,2,1,5096,1
6,239,4,1,7,4589,0
4,280,3,1,5,5624,0
5,184,2,1,9,4649,1
3,145,2,0,3,4409,0
6,248,3,0,3,5709,1
2,184,5,1,9,5812,0
4,265,2,0,9,5040,0
5,170,4,1,4,5113,1
2,181,4,0,2,4747,0
3,166,4,0,1,5533,1
4,137,4,1,5,5095,0
4,173,5,0,5,5049,1
4,249,4,1,10,5614,0
5,205,3,0,3,4157,1
4,251,5,2,8,4573,0
4,249,3,0,7,5509,0
4,177,3,0,7,4834,1
3,268,3,0,7,4910,0
6,215,4,0,1,4581,1
4,149,3,0,2,4499,0
4,132,3,1,5,4613,0
3,246,3,0,10,4707,1
3,155,3,1,9,5718,1
5,206,2,1,7,4531,1
4,134,3,1,1,4064,1
5,255,2,1,9,5609,0
3,168,4,1,9,5136,0
4,140,2,0,8,4926,0
5,191,3,2,6,4244,0
4,231,3,1,8,5069,1
3,264,2,0,2,4350,0
5,137,3,0,6,5357,0
5,170,3,1,4,4446,1
4,256,3,0,5,5399,0
5,176,6,1,9,4839,1
3,198,4,0,3,4172,1
4,272,2,0,1,5666,0
4,149,3,1,2,4241,1
5,192,7,1,10,5976,0
6,117,7,1,6,5529,1
2,180,2,0,6,5579,0
3,158,2,1,8,5907,0
5,266,10,2,9,4784,1
6,304,4,0,3,1752,1
6,244,5,1,1,1847,1
7,301,4,0,1,1150,0
4,275,5,1,5,1900,0
5,236,5,0,3,1933,1
6,286,4,1,10,1177,1
5,238,6,0,3,1351,0
7,300,4,1,10,1148,1
6,292,4,1,8,1779,1
5,172,2,0,9,1723,0
2,181,5,1,9,1368,0
7,289,4,0,3,1037,1
7,256,4,1,4,1628,0
4,251,5,1,2,1329,1
6,245,4,0,2,1832,1
4,140,2,0,6,4703,0
5,191,3,2,7,4435,1
4,231,3,1,8,4991,0
3,264,2,0,6,5702,1
5,137,3,0,1,5242,0
5,170,3,1,6,5226,0
4,256,3,0,6,5818,0
5,176,6,1,9,4605,0
3,198,4,0,10,4829,0
4,272,2,0,2,5022,0
4,149,3,1,5,4031,0
5,192,7,1,2,4045,1
6,117,7,1,4,4211,0
2,180,2,0,5,4010,1
3,158,2,1,9,4881,0
5,266,10,2,2,5890,0
6,304,4,0,5,1215,1
6,244,5,1,4,1121,1
7,301,4,0,1,1339,0
4,275,5,1,5,1329,0
5,236,5,0,1,1682,0
6,286,4,1,3,1773,1
5,238,6,0,9,1192,0
7,300,4,1,3,1070,1
6,292,4,1,1,1372,1
5,172,2,0,2,1680,0
2,181,5,1,5,1043,0
7,289,4,0,10,1074,1
7,256,4,1,2,1396,0
4,251,5,1,6,1434,0
6,279,4,0,1,1621,0
6,271,4,0,3,1710,1
4,258,5,1,1,1920,0
6,245,4,0,7,1521,0
6,296,4,0,7,1969,0
5,267,5,0,1,1505,0
6,268,4,1,2,1462,0
7,277,5,0,1,1700,1
6,259,4,0,5,1771,1
5,275,5,0,3,1062,0
6,298,4,0,3,1009,1
5,243,5,1,4,1013,1
7,255,4,1,4,1373,0
4,232,5,0,9,1856,0
6,254,4,1,4,1887,1
4,234,5,0,3,1134,0
6,303,4,0,9,1080,0
6,262,4,0,5,1563,0
5,218,5,1,7,1692,0
4,241,5,0,2,1043,0
6,267,4,1,1,1942,1
7,301,4,0,6,1052,1
5,221,5,0,8,1927,1
6,275,4,0,2,1700,1
6,292,4,1,5,1793,0
5,245,6,1,9,1660,0
6,301,5,0,2,1452,1
6,245,4,1,3,1772,1
7,288,4,0,1,1269,1
6,274,4,0,5,1452,0
4,231,5,0,2,1465,1
6,310,5,0,6,1139,0
5,256,6,1,3,1441,0
6,281,4,1,5,1484,0
6,264,4,1,3,1498,1
7,274,5,0,9,1764,0
5,272,5,0,8,1317,0
4,257,5,1,6,1008,0
6,310,4,0,2,1189,0
5,249,6,0,8,1170,1
7,244,4,0,2,1330,1
4,219,6,1,2,1634,0
7,264,4,1,2,1540,0
4,217,5,0,3,1572,1
6,280,4,0,5,1624,0
4,247,5,0,10,1515,0
3,270,6,0,7,4098,1
4,248,3,0,2,5310,1
4,167,2,1,1,5409,1
4,268,3,1,9,5521,1
3,257,5,1,10,4901,1
5,152,3,0,4,4770,1
4,147,3,0,3,4152,1
3,179,2,0,5,4882,1
3,201,3,1,10,4032,1
3,140,3,1,8,5724,0
5,139,3,1,2,5632,0
4,152,5,1,8,5711,0
6,171,5,1,9,4376,1
5,97,3,1,8,4577,0
4,257,3,1,8,5772,0
4,154,4,1,1,5480,0
3,138,2,1,1,4881,1
5,173,2,0,7,4716,0
3,252,3,1,8,4557,1
5,251,2,0,2,4245,1
3,223,4,2,7,5042,1
5,261,3,2,3,5303,1
4,111,2,2,4,5393,0
3,210,3,0,9,4731,1
4,161,3,0,1,4789,0
3,143,3,0,10,5261,0
4,170,2,0,2,5607,0
2,151,3,1,9,4767,1
3,154,2,0,1,5884,1
4,146,3,1,6,4672,1
5,238,5,0,5,5854,0
4,264,2,0,9,4490,0
4,196,3,0,4,5610,0
5,164,3,0,9,5135,1
4,144,4,1,2,4316,0
3,147,2,1,6,4350,0
3,181,3,2,9,5470,0
4,212,3,0,1,4518,0
2,258,2,0,4,5052,1
3,202,2,1,8,4552,1
4,143,3,1,2,5286,1
5,175,3,1,7,5047,1
5,135,3,0,10,5301,1
2,249,3,0,3,4169,0
4,202,3,1,7,5821,0
4,135,3,0,6,4557,0
3,268,4,0,6,4415,0
4,103,2,0,4,5146,0
6,225,4,1,10,4723,0
6,211,6,0,3,4957,0
3,161,2,0,8,5021,0
4,155,2,1,6,5942,0
5,182,4,1,9,5159,0
5,124,3,0,10,4331,0
4,167,3,2,4,6000,1
4,246,3,0,7,4090,0
3,196,5,1,6,5692,0
3,211,2,0,5,5877,1
2,234,4,1,9,5075,0
3,174,6,0,6,5713,0
5,190,3,1,4,4424,1
4,255,3,1,6,4313,1
3,192,3,1,4,4997,1
5,174,3,0,10,5973,1
3,263,3,1,4,4208,0
5,251,2,2,3,4741,1
5,223,3,0,2,4671,1
3,168,2,0,1,5097,1
3,213,3,2,7,5516,1
4,99,6,1,9,5903,0
4,267,3,1,9,5254,0
5,183,3,1,8,4531,0
4,180,3,0,3,5031,0
2,206,2,0,7,4721,0
4,216,3,0,10,4636,0
5,167,3,0,10,5591,0
3,162,3,1,4,4812,1
3,250,3,1,6,5832,0
4,245,3,1,1,4731,1
3,226,3,0,7,4411,1
5,226,2,1,6,5395,0
5,222,2,2,8,4996,1
4,177,2,0,2,5911,0
4,223,3,2,5,5654,0
5,210,6,0,3,5051,0
4,170,2,0,3,4299,0
5,135,4,0,8,5029,0
3,192,4,1,7,4741,1
4,204,3,1,3,4001,0
3,244,3,1,4,4458,0
3,255,4,0,8,5511,0
4,160,2,1,8,5234,0
4,150,2,0,5,4133,0
4,242,6,1,10,5655,1
4,240,6,1,9,5498,1
2,246,2,0,10,5337,1
3,232,2,0,3,4562,1
4,274,3,0,5,4409,0
4,253,3,0,5,5703,0
5,229,4,1,1,4584,1
4,131,3,1,10,4625,0
4,125,3,0,10,5883,0
3,201,3,0,2,5540,1
4,207,3,1,1,4019,0
3,144,2,1,8,5378,1
3,109,4,1,4,4308,0
4,161,2,2,8,5654,1
4,151,3,1,3,5154,1
3,149,4,0,2,5282,0
5,239,3,0,5,4122,0
4,287,5,1,6,4376,1
3,132,2,1,8,5810,1
5,165,5,1,9,5313,0
5,143,2,0,1,5872,1
4,262,3,1,2,5429,0
5,201,6,0,3,4025,1
4,213,4,1,8,4220,0
2,269,2,0,3,5976,0
6,217,4,0,2,4073,0
4,133,2,0,10,4195,0
3,248,3,1,7,5299,0
4,244,3,0,9,5339,0
4,197,3,2,9,4917,0
5,268,4,0,9,4208,0
5,203,4,0,6,4557,1
4,224,2,0,3,4817,0
3,212,3,0,6,5935,1
5,208,6,1,8,5098,0
4,155,3,1,3,5939,1
5,260,3,0,8,4535,0
2,174,3,0,3,5348,0
4,161,3,1,3,4590,0
5,246,3,1,7,5167,0
5,173,4,1,2,4615,0
3,175,2,0,9,4859,0
5,243,3,1,10,4037,0
3,122,4,0,9,5299,1
4,219,2,0,1,5071,1
3,217,3,2,7,5910,0
4,250,6,1,2,4246,0
3,274,3,0,5,5981,1
2,260,3,1,6,4747,0
4,185,2,1,1,4729,0
4,270,3,0,1,4131,0
6,166,5,1,3,4596,1
4,160,4,0,1,5520,1
3,247,3,0,3,4338,0
4,272,2,0,1,5703,1
4,171,2,1,1,4439,0
5,211,3,1,8,4962,0
3,271,3,1,1,4444,1
6,155,5,1,8,5982,0
4,220,3,1,7,4552,1
3,220,3,0,10,5234,1
2,285,3,2,6,4427,1
3,109,6,0,5,4374,1
3,194,3,1,7,4565,0
3,214,2,1,9,4185,0
3,161,3,0,4,5629,0
3,202,4,1,7,4458,0
3,179,8,2,3,5429,1
5,137,5,0,8,4584,0
6,173,3,1,2,4892,0
3,243,3,1,6,4950,0
4,258,5,1,2,1494,0
6,245,4,0,3,1982,1
6,296,4,0,4,1650,0
5,267,5,0,9,1113,0
6,268,4,1,1,1248,1
7,277,5,0,4,1373,0
6,259,4,0,4,1198,0
5,275,5,0,6,1156,1
6,298,4,0,9,1515,1
5,243,5,1,4,1385,0
7,255,4,1,10,1372,0
4,232,5,0,3,1817,0
3,247,3,0,4,5844,0
4,272,2,0,1,4013,1
4,171,2,1,10,4536,0
5,211,3,1,7,5983,1
3,271,3,1,1,5486,1
6,155,5,1,8,4882,0
4,220,3,1,1,4912,1
3,220,3,0,5,4407,0
2,285,3,2,7,4999,0
3,109,6,0,6,5457,1
3,194,3,1,7,4727,1
3,214,2,1,6,4578,0
3,161,3,0,10,5663,1
3,202,4,1,10,5137,1
3,179,8,2,3,4584,0
5,137,5,0,4,4586,1
6,173,3,1,4,5970,0
3,243,3,1,6,5371,0
4,258,5,1,2,1481,0
6,245,4,0,9,1594,0
6,296,4,0,4,1973,0
5,267,5,0,1,1352,1
6,268,4,1,10,1958,0
7,277,5,0,7,1260,1
6,259,4,0,10,2000,1
5,275,5,0,2,1816,0
6,298,4,0,2,1648,0
5,243,5,1,2,1817,0
6,280,4,0,3,1819,1
6,277,4,1,6,1623,1
6,284,4,0,7,1518,1
4,258,5,0,8,1306,0
7,254,4,0,5,1865,1
5,263,5,1,8,1548,0
6,267,4,0,10,1580,0
6,247,4,1,7,1626,1
5,233,5,1,6,1631,1
7,254,4,1,9,1788,0
6,289,5,1,7,1223,0
6,282,4,1,6,1674,0
5,243,6,1,10,1729,1
5,243,5,1,8,1223,1
4,228,5,0,3,1473,1
5,235,5,0,4,1758,0
4,274,6,0,10,1355,1
6,254,5,1,10,1435,0
4,251,6,0,1,1625,0
7,310,4,1,8,1601,1
7,288,4,1,3,1989,0
